name,lat,long,region,address 1,address 2,address 3,county
The Wayside Inn,51.9283919,-8.6486435,Ireland,CLOGHROE,,,CO. CORK
The Lobster Bar,51.6510681,-9.9107791,Ireland,THE SQUARE,CASTLETOWNBERE,,CO. CORK
The Winners Enclosure,52.0931079,-8.1073545,Ireland,CONNA,MALLOW,,CO. CORK
Lee Valley Golf And Country Club,51.890345,-8.700614,Ireland,CLASHANURE,OVENS,,CO. CORK
Marakibo,52.1372197,-8.6453657,Ireland,25 BANK PLACE,MALLOW,,CO. CORK
The Weigh Inn,51.914863,-8.742628,Ireland,DRIPSEY CROSS,DRIPSEY,,CO. CORK
Moby Dicks,51.9532983,-7.8462074,Ireland,MARKET SQUARE,YOUGHAL,,CO. CORK
Five Mile Inn,51.8169651,-8.4919879,Ireland,FIVE MILE BRIDGE,BALLYGARVEN,,CO. CORK
O'donovan's Off-licence,51.9114475,-8.473232,Ireland,36 THOMAS DAVIS STREET,CORK,,CO. CORK
An Sugan,51.6231669,-8.8858526,Ireland,WOLFE TONE STREET,CLONAKILTY,,CO. CORK
Aunties,51.9245711,-8.6170119,Ireland,"COOLFLUGH, TOWER CROSS","MATEHY, EAST MUSKERRY",BLARNEY,CO. CORK
Bertie's Bar,51.956686,-7.8513085,Ireland,157 NORTH MAIN STREET,YOUGHAL,,CO. CORK
Bertie's Bar,51.956686,-7.8513085,Ireland,DUNDRUM,,,CO. TIPPERARY
The Munster Arms Hotel,51.745213,-8.7337329,Ireland,OLIVER PLUNKET STREET,BANDON,,CO. CORK
Baker Street Bar,51.9040172,-8.4964214,Ireland,BAKER'S ROAD,GURRANABRAHER,CORK,CO. CORK
Annie Mac's,51.8906981,-8.4881106,Ireland,27 DENROCHES CROSS,CORK,,CO. CORK
"The Iso Bar, Brunos Bar, And Mardyke Leisure",51.8960894,-8.4937049,Ireland,BAR BUCHA,CORK,,CO. CORK
Jack Spratt,51.9094267,-8.2609719,Ireland,MAIN STREET,CARRIGTWOHILL,,CO. CORK
Hurley's Bar,51.6664665,-8.5960343,Ireland,BALLINSPITTLE,KINSALE,,CO. CORK
O'briens Bar,52.2711904,-8.7311037,Ireland,NUMBER 4 KERRY LANE,CHURCHTOWN,MALLOW,CO. CORK
O'briens Bar,52.2711904,-8.7311037,Ireland,5 AND 6 BRIDGE STREET,TIPPERARY,,CO. TIPPERARY
O'briens Bar,52.2711904,-8.7311037,Ireland,DUNCORMICK,,,CO. WEXFORD
The Gluepot Bar,51.866238,-8.3314978,Ireland,FERRYPOINT,PASSAGE WEST,,CO. CORK
An Sibin,51.9482116,-8.6587854,Ireland,MATEHY,VICARSTOWN,,CO. CORK
An Sibin,51.9482116,-8.6587854,Ireland,DUNKELLIN STREET,LOUGHREA,,CO. GALWAY
An Sibin,51.9482116,-8.6587854,Ireland,LAURAGH,,,CO. KERRY
Le Chateau Bars,51.8986057,-8.4725585,Ireland,93 PATRICK STREET AND GROUND FLOOR OF 10 ACADEMY STREET,CORK,,CO. CORK
The Thatch Bar,51.9729817,-8.2169683,Ireland,THE SQUARE,HEADFORD,,CO. GALWAY
The Thatch Bar,51.9729817,-8.2169683,Ireland,BALLYDONOGHUE,LISSELTON,,CO. KERRY
The Thatch Bar,51.9729817,-8.2169683,Ireland,CARROWMORE,KNOCK,CLAREMORRIS,CO. MAYO
The Thatch Bar,51.9729817,-8.2169683,Ireland,BALLYGAR,,,CO. ROSCOMMON
The Thatch Bar,51.9729817,-8.2169683,Ireland,BALLYCAHILL,THURLES,,CO. TIPPERARY
The Thatch Bar,51.9729817,-8.2169683,Ireland,THE SQUARE,FERNS,,CO. WEXFORD
Litte Norah's,51.7468223,-8.7358966,Ireland,NORTH MAIN STREET,BANDON,,CO. CORK
The Old Still,51.7470214,-8.7198784,Ireland,DISTILLERY HOUSE,BANDON,,CO. CORK
The Old Still,51.7470214,-8.7198784,Ireland,CLASHMORE,YOUGHAL,,CO. WATERFORD
The Marina Bar,51.8980137,-8.4608941,Ireland,4 VICTORIA ROAD,CORK,,CO. CORK
Coleman's Bar,51.7360373,-8.4835987,Ireland,BELGOOLY,,,CO. CORK
The Cotton Ball,51.913455,-8.433183,Ireland,18 OLD YOUGHAL ROAD,"MAYFIELD, CORK",,CO. CORK
The Cotton Ball,51.913455,-8.433183,Ireland,"18, OLD YOUGHAL ROAD",MAYFIELD,CORK,CO. CORK
Albert Lynch's Bar,52.1378037,-8.6420536,Ireland,17 O'BRIEN STREET,MALLOW,,CO. CORK
Supervalu,51.9049128,-8.9588973,Ireland,HACKETSTOWN ROAD,SANDHILLS,,CO. CARLOW
Supervalu,51.9049128,-8.9588973,Ireland,MAIN STREET,MACROOM,,CO. CORK
Supervalu,51.9049128,-8.9588973,Ireland,SKEHARD ROAD,BLACKROCK,CORK,CO. CORK
Supervalu,51.9049128,-8.9588973,Ireland,OLD YOUGHAL ROAD,CORK,,CO. CORK
Supervalu,51.9049128,-8.9588973,Ireland,DONEGAL SHOPPING CENTRE,GLEBE,DONEGAL TOWN,CO. DONEGAL
Supervalu,51.9049128,-8.9588973,Ireland,BLACKROCK,,,CO. DUBLIN
Supervalu,51.9049128,-8.9588973,Ireland,JUNCTION OF KNOCKLYON ROAD AND,SCHOLARSTOWN ROAD,TEMPLEOGUE,CO. DUBLIN
Supervalu,51.9049128,-8.9588973,Ireland,BALLINTEER AVENUE,DUNDRUM,,CO. DUBLIN
Supervalu,51.9049128,-8.9588973,Ireland,STATION ROAD,LUSK,,CO. DUBLIN
Supervalu,51.9049128,-8.9588973,Ireland,MAIN STREET,NEWCASTLE,,CO. DUBLIN
Supervalu,51.9049128,-8.9588973,Ireland,CEARNOG NUA,MOYCULLEN,,CO. GALWAY
Supervalu,51.9049128,-8.9588973,Ireland,MARKET STREET,CLIFDEN,,CO. GALWAY
Supervalu,51.9049128,-8.9588973,Ireland,ORANTOWN CENTRE,ORANMORE,,CO. GALWAY
Supervalu,51.9049128,-8.9588973,Ireland,IVERAGH ROAD,KILLORGLIN,,CO. KERRY
Supervalu,51.9049128,-8.9588973,Ireland,RIVER FOREST SHOPPING CENTRE,CAPTAINS HILL,LEIXLIP,CO. KILDARE
Supervalu,51.9049128,-8.9588973,Ireland,MILLSTREAM SHOPPING CENTRE,RATHANGAN ROAD,MONASTEREVIN,CO. KILDARE
Supervalu,51.9049128,-8.9588973,Ireland,DUBLIN ROAD,CELBRIDGE,,CO. KILDARE
Supervalu,51.9049128,-8.9588973,Ireland,KILKENNY,,,CO. KILKENNY
Supervalu,51.9049128,-8.9588973,Ireland,CLOUGHBRODY,THOMASTOWN,,CO. KILKENNY
Supervalu,51.9049128,-8.9588973,Ireland,ARLINGTON SHOPPING CENTRE,PORTARLINGTON,,CO. LAOIS
Supervalu,51.9049128,-8.9588973,Ireland,ANCHOR UNIT,PARKSIDE,"ABBEYLEIX ROAD, PORTLAOISE",CO. LAOIS
Supervalu,51.9049128,-8.9588973,Ireland,CASTLETROY SHOPPING CENTRE,NEWCASTLE,,CO. LIMERICK
Supervalu,51.9049128,-8.9588973,Ireland,ARDNAREE,BALLINA,,CO. MAYO
Supervalu,51.9049128,-8.9588973,Ireland,HAGGARD STREET,TRIM,,CO. MEATH
Supervalu,51.9049128,-8.9588973,Ireland,NEW KELLS SHOPPING CENTRE,KELLS,,CO. MEATH
Supervalu,51.9049128,-8.9588973,Ireland,UNIT 18 ASHBOURNE TOWN CENTRE,ASHBOURNE,,CO. MEATH
Supervalu,51.9049128,-8.9588973,Ireland,MAIN STREET,CARRICKMACROSS,,CO. MONAGHAN
Supervalu,51.9049128,-8.9588973,Ireland,FERMANAGH STREET,CLONES,,CO. MONAGHAN
Supervalu,51.9049128,-8.9588973,Ireland,THE POPPYFIELDS CENTRE,BALLINGARRANE,CLONMEL,CO. TIPPERARY
Supervalu,51.9049128,-8.9588973,Ireland,INNER ROAD/TRAMORE ROAD,KILBARRY,WATERFORD,CO. WATERFORD
Supervalu,51.9049128,-8.9588973,Ireland,CORNAMAGH,BALLYMAHON ROAD,ATHLONE,CO. WESTMEATH
Supervalu,51.9049128,-8.9588973,Ireland,WELLINGTONBRIDGE,,,CO. WEXFORD
Supervalu,51.9049128,-8.9588973,Ireland,CHARLESLAND SHOPPING CENTRE,CHARLESLAND NEWCASTLE,,CO. WICKLOW
Supervalu,51.9049128,-8.9588973,Ireland,CASTLE STREET,BRAY,,CO. WICKLOW
Supervalu,51.9049128,-8.9588973,Ireland,FIRHOUSE,,,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,ROWLAGH VILLAGE CENTRE,NEILSTOWN ROAD,CLONDALKIN,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,BASEMENT GROUND FLOOR AND PORTION OF,"FIRST FLOOR 32,34,36 RANELAGH AND",REAR OF 38 RANELAGH,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,SUPERQUINN SHOPPING CENTRE,SUNDRIVE ROAD,KIMMAGE,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,49 THE CHANDLER,"UNIT 4 AND UNIT 5 (PART THEREOF), ASHTOWN SQUARE",RATHBORNE VILLAGE,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,BALLYGALL ROAD WEST\MCKEE AVENUE,FINGLAS,,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,4/7 HOWTH ROAD,SUTTON CROSS,,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,MAIN STREET,BLANCHARDSTOWN,,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,51 NORTHSIDE SHOPPING CENTRE,OSCAR TRAYNOR ROAD,,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,"PART OF FIRST FLOOR 13 ORWELL ROAD, REAR 11 ORWELL ROAD","44 AND 45 HIGHFIELD ROAD, REAR 46 AND 47 HIGHFIELD ROAD",RATHGAR,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,GROUND FLOOR AND BASEMENT LEVEL,"BLOCK 9A, 9B AND 9C, HEUSTON SOUTH QUARTER",ST JOHNS ROAD WEST,DUBLIN CITY
Supervalu,51.9049128,-8.9588973,Ireland,232 NORTH CIRCULAR ROAD,,,DUBLIN CITY
Ma Dulleas,51.8922982,-8.4748327,Ireland,37 TOWER STREET,CORK,,CO. CORK
Mccarthys Bar,51.6517808,-9.9103076,Ireland,THE SQUARE,CASTLETOWNBERE,,CO. CORK
The Bridge House,51.7215349,-9.4377739,Ireland,MAIN STREET,KNIGHTSTREET,BALLINGARRY,CO. LIMERICK
The Bridge House,51.7215349,-9.4377739,Ireland,ENFIELD,,,CO. MEATH
The Bridge House,51.7215349,-9.4377739,Ireland,ATHLEAGUE,,,CO. ROSCOMMON
The Bridge House,51.7215349,-9.4377739,Ireland,GOLDEN,,,CO. TIPPERARY
Charlies Bar,51.8970172,-8.4666931,Ireland,2 UNION QUAY,CORK,,CO. CORK
Electric,53.3247181,-6.3652209,Ireland,24/26/28/32/36/38/40/42,UPPER ABBEYGATE STREET,GALWAY,CO. GALWAY
Brooklands Bar,51.8982677,-8.1666795,Ireland,BALLINACURRA,MIDLETON,,CO. CORK
Castlemore Arms,51.8595974,-8.7997856,Ireland,FARNANES,,,CO. CORK
Nealums,29.7626451,-95.3623608,Ireland,MAIN STREET,DUNMANWAY,,CO. CORK
The Belle Vue Bar,51.9069138,-8.4611811,Ireland,174-175 OLD YOUGHAL ROAD,CORK,,CO. CORK
Butler's Minane Bridge Bar,51.7622214,-8.3713166,Ireland,MINANE BRIDGE,,,CO. CORK
Frankfield House,51.8701304,-8.4664302,Ireland,FRANKFIELD,DOUGLAS,,CO. CORK
The Anchor Bar,51.9553683,-7.8483598,Ireland,MAIN STREET,LISCANNOR,,CO. CLARE
The Anchor Bar,51.9553683,-7.8483598,Ireland,14 EAST HILL,COBH,,CO. CORK
The Anchor Bar,51.9553683,-7.8483598,Ireland,O'NEILL CROWLEY STREET (BROWNE STREET),YOUGHAL,,CO. CORK
The Anchor Bar,51.9553683,-7.8483598,Ireland,NEW STREET,BANTRY,,CO. CORK
The Anchor Bar,51.9553683,-7.8483598,Ireland,14 UPPER MAIN STREET,BUNCRANA,LIFFORD,CO. DONEGAL
The Anchor Bar,51.9553683,-7.8483598,Ireland,CHAPEL STREET,TARBERT,,CO. KERRY
The Anchor Bar,51.9553683,-7.8483598,Ireland,THOLSEL STREET,CARLINGFORD,,CO. LOUTH
The Anchor Bar,51.9553683,-7.8483598,Ireland,DAVITTS QUAY,DUNGARVAN,,CO. WATERFORD
The Fields Bar,51.7273569,-8.5890676,Ireland,DUNDERROW,KINSALE,,CO. CORK
The Fields Bar,51.7273569,-8.5890676,Ireland,OLD CHURCH STREET,ATHENRY,,CO. GALWAY
Market Lane,51.898388,-8.468106,Ireland,5 AND 6 OLIVER PLUNKETT STREET,CORK,,CO. CORK
Devonshire Arms Hotel,51.9497489,-7.8436869,Ireland,FRIAR STREET,YOUGHAL,,CO. CORK
The Doheny Bar,51.7191644,-9.1136675,Ireland,WEST GREEN,DUNMANWAY,,CO. CORK
Dinty's,51.5578767,-9.1418936,Ireland,UNION HALL,SKIBBEREEN,,CO. CORK
Rob Roy Bar,51.8504912,-8.2947082,Ireland,2-3 PEARSE SQUARE,COBH,,CO. CORK
Shortens Bar,51.8504101,-9.2475355,Ireland,DROMANALLIG,BALLINGEARY,,CO. CORK
The Ramble Inn,51.8040918,-8.5705489,Ireland,BALDWIN STREET,MITCHELSTOWN,,CO. CORK
The Ramble Inn,51.8040918,-8.5705489,Ireland,HALF-WAY,BALLINHASSIG,,CO. CORK
The Ramble Inn,51.8040918,-8.5705489,Ireland,BALLYCANEW,GOREY,,CO. WEXFORD
The Ramble Inn,51.8040918,-8.5705489,Ireland,145/147 KILLESTER AVENUE,,,DUBLIN CITY
Old Halfway House,52.0179664,-8.589365,Ireland,RATHDUFF,GRENAGH,,CO. CORK
The Welcome Inn,52.2336441,-8.6702299,Ireland,CROOKHAVEN,SKIBBEREEN,,CO. CORK
The Welcome Inn,52.2336441,-8.6702299,Ireland,1 O'RAHILLY STREET,COBH,,CO. CORK
The Welcome Inn,52.2336441,-8.6702299,Ireland,24 PARNELL PLACE,CORK,,CO. CORK
The Welcome Inn,52.2336441,-8.6702299,Ireland,8 MARKET SQUARE,PORTLAOISE,,CO. LAOIS
The Welcome Inn,52.2336441,-8.6702299,Ireland,CARRICKNABRAC,DRUMSHANBO,,CO. LEITRIM
The Welcome Inn,52.2336441,-8.6702299,Ireland,MITCHELSTOWNDOWN EAST,KNOCKLONG,KILMALLOCK,CO. LIMERICK
The Welcome Inn,52.2336441,-8.6702299,Ireland,THE WELCOME INN,BOHERWILLIAM,CAPPAGH,CO. WATERFORD
The Spaniard Inn,51.7050153,-8.5168716,Ireland,SCILLY,KINSALE,,CO. CORK
The Greyhound Bar,51.9047115,-8.9569463,Ireland,MAIN STREET,MACROOM,,CO. CORK
The Greyhound Bar,51.9047115,-8.9569463,Ireland,EAST GREEN,DUNMANWAY,,CO. CORK
The Greyhound Bar,51.9047115,-8.9569463,Ireland,MAIN STREET,DULEEK,,CO. MEATH
Millbrook Bar,51.6526718,-9.90804,Ireland,EAST END,CASTLETOWNBERE,,CO. CORK
O'driscoll's,51.7132009,-8.6262475,Ireland,BALLINADEE,,,CO. CORK
The Castle Inn,51.8982243,-8.4773716,Ireland,24 GOVERNEY PLACE,CARLOW,,CO. CARLOW
The Castle Inn,51.8982243,-8.4773716,Ireland,99 SOUTH MAIN STREET,CORK,,CO. CORK
The Castle Inn,51.8982243,-8.4773716,Ireland,ELEVEN BALLYBOES,GREEN CASTEL,,CO. DONEGAL
The Castle Inn,51.8982243,-8.4773716,Ireland,CASTLEMAINE,,,CO. KERRY
The Castle Inn,51.8982243,-8.4773716,Ireland,CASTLEDERMOT,,,CO. KILDARE
The Castle Inn,51.8982243,-8.4773716,Ireland,CARBURY,,,CO. KILDARE
The Castle Inn,51.8982243,-8.4773716,Ireland,NEWTOWNFORBES,,,CO. LONGFORD
The Castle Inn,51.8982243,-8.4773716,Ireland,CASTLE STREET,CASTLEBAR,,CO. MAYO
The Castle Inn,51.8982243,-8.4773716,Ireland,1-2 MAIN STREET,ATHLONE,,CO. WESTMEATH
The Castle Inn,51.8982243,-8.4773716,Ireland,BRIDGE HOUSE,NEWCASTLE,,CO. WICKLOW
The Four Winds,51.7372513,-8.9319801,Ireland,AHIOHILL,ENNISKEANE,,CO. CORK
O'shea's Bar,51.6935113,-9.9575064,Ireland,EYERIES,CASTLETOWNBERE,,CO. CORK
O'shea's Bar,51.6935113,-9.9575064,Ireland,6 LANGFORD STREET,KILLORGLIN,,CO. KERRY
O'shea's Bar,51.6935113,-9.9575064,Ireland,BRANDON,,,CO. KERRY
Sea View Bar,51.6514954,-9.9103302,Ireland,EAST END,CASTLETOWNBERE,,CO. CORK
New Inn Bar Leap,51.580747,-9.1438299,Ireland,SKIBBEREEN,,,CO. CORK
The Rock Bar,52.2144625,-9.0014016,Ireland,THREECASTLES,,,CO. KILKENNY
The Lord Kingsale,51.7055639,-8.5235636,Ireland,4 MAIN STREET,KINSALE,,CO. CORK
The Strand Bar,51.9525885,-8.6559502,Ireland,MATEHY,VICARSTOWN,BLARNEY,CO. CORK
The Strand Bar,51.9525885,-8.6559502,Ireland,MAIN STREET,RUSH,,CO. DUBLIN
The Strand Bar,51.9525885,-8.6559502,Ireland,AUGHLASNOLE,CLADDAGHDUFF,,CO. GALWAY
The Strand Bar,51.9525885,-8.6559502,Ireland,STRAND HOUSE,STRANDHILL,,CO. SLIGO
'donoghues,51.6515177,-9.9099332,Ireland,THE SQUARE,CASTLETOWNBERE,,CO. CORK
The Castle Bar,51.7054855,-9.0304988,Ireland,77 ROCK STREET,TRALEE,,CO. KERRY
The Castle Bar,51.7054855,-9.0304988,Ireland,SEATOWN,DUNDALK,,CO. LOUTH
The Castle Bar,51.7054855,-9.0304988,Ireland,FERNS,,,CO. WEXFORD
Wild Atlantic Bar,51.687315,-9.666824,Ireland,TRAFRASK,BEARA,,CO. CORK
The Fairfield Tavern,52.131936,-8.6454925,Ireland,KNOCKNAGREE VILLAGE,MALLOW,,CO. CORK
Park Bar And Restaurant,52.177473,-8.906598,Ireland,CHURCH STREET,KANTURK,,CO. CORK
Nadd Pub,52.1305809,-8.8950005,Ireland,NADD,LYRE,BANTEER,CO. CORK
O'murchu's Bar,51.7208717,-9.1132517,Ireland,MAIN STREET,DUNMANWAY,,CO. CORK
O'murchu's Bar,51.7208717,-9.1132517,Ireland,MINANE BRIDGE,,,CO. CORK
O'murchu's Bar,51.7208717,-9.1132517,Ireland,MAIN STREET,KENMARE,,CO. KERRY
O'riordans The Rockforest Bar,52.1716214,-8.4659019,Ireland,THE SQUARE,CASTLETOWNROCHE,MALLOW,CO. CORK
The Schooner Tavern,51.830479,-8.013924,Ireland,MAIN STREET,BALLYCOTTON,,CO. CORK
Scanlons Bar,52.2140232,-9.0030815,Ireland,CHURCH STREET,NEWMARKET,,CO. CORK
Killumney Inn,51.8681674,-8.6588265,Ireland,KILLUMNEY,OVENS,,CO. CORK
The Castle Arms,52.171938,-8.4659421,Ireland,MAIN STREET,CASTLETOWNROCHE,MALLOW,CO. CORK
Farrell's,51.9397623,-7.8662026,Ireland,CHAPEL STREET,BALLYJAMESDUFF,,CO. CAVAN
Farrell's,51.9397623,-7.8662026,Ireland,SUMMERFIELD,YOUGHAL,,CO. CORK
The Montenotte Hotel,51.904643,-8.452009,Ireland,MONTENOTTE,PARISH OF ST. ANNE SHANDON,CORK,CO. CORK
The Inniscarra Bar,51.8925955,-8.6235343,Ireland,INNISCARRA,,,CO. CORK
Hickeys Bar,52.1052532,-8.6902163,Ireland,DROMAHANE,MALLOW,,CO. CORK
Hickeys Bar,52.1052532,-8.6902163,Ireland,AHERLAMORE,AHERLA,,CO. CORK
Quirkies Bar,51.8835935,-8.4824796,Ireland,1 PEARSE SQUARE,BALLYPHEHANE,CORK,CO. CORK
Murphys Stores,51.652348,-9.908761,Ireland,CASTLETOWNBERE,,,CO. CORK
Bodega Night,51.8996374,-8.4768487,Ireland,"46, 47, 48 AND 49 CORNMARKET STREET",CORK,,CO. CORK
Vodoo Rooms,51.897305,-8.4741614,Ireland,74 OLIVER PLUNKETT STREET,CORK,,CO. CORK
The Castle Inn,52.227274,-8.6739041,Ireland,24 GOVERNEY PLACE,CARLOW,,CO. CARLOW
The Castle Inn,52.227274,-8.6739041,Ireland,99 SOUTH MAIN STREET,CORK,,CO. CORK
The Castle Inn,52.227274,-8.6739041,Ireland,ELEVEN BALLYBOES,GREEN CASTEL,,CO. DONEGAL
The Castle Inn,52.227274,-8.6739041,Ireland,CASTLEMAINE,,,CO. KERRY
The Castle Inn,52.227274,-8.6739041,Ireland,CASTLEDERMOT,,,CO. KILDARE
The Castle Inn,52.227274,-8.6739041,Ireland,CARBURY,,,CO. KILDARE
The Castle Inn,52.227274,-8.6739041,Ireland,NEWTOWNFORBES,,,CO. LONGFORD
The Castle Inn,52.227274,-8.6739041,Ireland,CASTLE STREET,CASTLEBAR,,CO. MAYO
The Castle Inn,52.227274,-8.6739041,Ireland,1-2 MAIN STREET,ATHLONE,,CO. WESTMEATH
The Castle Inn,52.227274,-8.6739041,Ireland,BRIDGE HOUSE,NEWCASTLE,,CO. WICKLOW
John O'sullivans Public House,51.876126,-8.439698,Ireland,DOUGLAS WEST,CORK,,CO. CORK
The Pink Elephant,51.645758,-8.683142,Ireland,SEA HOUSE,HARBOUR VIEW,KILBRITTAIN,CO. CORK
The Pier House,51.6351092,-8.7103348,Ireland,COURTMACSHERRY,,,CO. CORK
The Pier House,51.6351092,-8.7103348,Ireland,12 WEST PIER,HOWTH HARBOUR,HOWTH,CO. DUBLIN
The Bosun Bar,51.849795,-8.331872,Ireland,THE PIER,MONKSTOWN,,CO. CORK
Rosies Bar,51.5627079,-9.4606182,Ireland,MAIN STREET,CARRIGALINE,,CO. CORK
Rosies Bar,51.5627079,-9.4606182,Ireland,MAIN STREET,BALLYDEHOB,,CO. CORK
Maureen's,52.1366269,-8.6426882,Ireland,29 O'BRIEN STREET,MALLOW,,CO. CORK
The Gables,51.8933447,-8.4701928,Ireland,31/32 DOUGLAS STREET,CORK,,CO. CORK
The Gables,51.8933447,-8.4701928,Ireland,THE GABLES,FOXROCK,,DUBLIN CITY
O'leary's Bar,52.3554551,-8.6838981,Ireland,62 MAIN STREET,CHARLEVILLE,,CO. CORK
Eldon Hotel,51.5496584,-9.2697261,Ireland,21-22 BRIDGE STREET,SKIBBEREEN,,CO. CORK
Ryans Bar,51.8504947,-8.2949475,Ireland,12 ROGER CASEMENT SQUARE,COBH,,CO. CORK
Ryans Bar,51.8504947,-8.2949475,Ireland,SOCIETY STREET,BALLINASLOE,,CO. GALWAY
Ryans Bar,51.8504947,-8.2949475,Ireland,MAIN STREET,KILTIMAGH,,CO. MAYO
Grey Hound Bar,51.7064268,-8.5239896,Ireland,MARKET SQUARE,KINSALE,,CO. CORK
Oscar Madison's,51.7052963,-8.5232776,Ireland,7 MAIN STREET,KINSALE,,CO. CORK
Ovens Bar,51.8803202,-8.6557862,Ireland,OVENS,,,CO. CORK
The Stables,51.8121325,-8.3928103,Ireland,OLIVER PLUNKETT STREET,BANDON,,CO. CORK
Pad Joes,51.6437802,-8.7650858,Ireland,ABBEY STREET,TIMOLEAGUE,,CO. CORK
Crane Lane Theatre,51.8977258,-8.4695839,Ireland,PHEONIX STREET & 7 PEMBROKE STREET,CORK,,CO. CORK
The Dilly Dally Inn,51.8919135,-8.4716161,Ireland,31 QUAKER ROAD,CORK,,CO. CORK
Fitzgeralds Vienna Woods Hotel,51.9117729,-8.4029528,Ireland,LOTAMORE,GLANMIRE,,CO. CORK
The Raven,51.898275,-8.477429,Ireland,100 SOUTH MAIN STREET AND,2 AND 3 LIBERTY STREET,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,CROOKHAVEN,SKIBBEREEN,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,1 O'RAHILLY STREET,COBH,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,24 PARNELL PLACE,CORK,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,8 MARKET SQUARE,PORTLAOISE,,CO. LAOIS
The Welcome Inn,51.8984691,-8.4676041,Ireland,CARRICKNABRAC,DRUMSHANBO,,CO. LEITRIM
The Welcome Inn,51.8984691,-8.4676041,Ireland,MITCHELSTOWNDOWN EAST,KNOCKLONG,KILMALLOCK,CO. LIMERICK
The Welcome Inn,51.8984691,-8.4676041,Ireland,THE WELCOME INN,BOHERWILLIAM,CAPPAGH,CO. WATERFORD
O'brien's Bar,51.5773147,-9.0328524,Ireland,3 SOUTH SQUARE,ROSSCARBERY,,CO. CORK
Barrys Pub,51.9892636,-8.7443621,Ireland,DONOUGHMORE CROSS,DONOUGHMORE,,CO. CORK
The Model Farm,51.8904765,-8.5385043,Ireland,EDENHALL,MODEL FARM ROAD,CORK,CO. CORK
Ma Murphy's,51.6794278,-9.4508734,Ireland,7 NEW STREET,BANTRY,CORK,CO. CORK
The Cork Arms,51.9014469,-8.4689305,Ireland,23 MCCURTAIN STREET,CORK,,CO. CORK
The Gaelic Bar,51.8129033,-8.3921271,Ireland,KILNAGLEARY,CARRIGALINE,,CO. CORK
The Gaelic Bar,51.8129033,-8.3921271,Ireland,27 PATRICK STREET,MOUNTMELLICK,,CO. LAOIS
The Gaelic Bar,51.8129033,-8.3921271,Ireland,MOLESWORTH STREET,DAINGEAN,,CO. OFFALY
The Old Mill,51.9896271,-8.7422122,Ireland,DONOUGHMORE,,,CO. CORK
The Old Mill,51.9896271,-8.7422122,Ireland,NEW TIPPERARY,DONOUGHMORE,,CO. CORK
The Old Mill,51.9896271,-8.7422122,Ireland,NEW STREET,CARRICK ON SUIR,,CO. TIPPERARY
The Old Mill,51.9896271,-8.7422122,Ireland,OLD BAWN,TALLAGHT,,DUBLIN CITY
Buckleys Bar,51.8037942,-8.2970271,Ireland,CENTRAL,CROSSHAVEN,,CO. CORK
Corkery's Bar,52.0598956,-9.5101119,Ireland,STRAND STREET,KANTURK,,CO. CORK
Corkery's Bar,52.0598956,-9.5101119,Ireland,WEST END,COOMLEGANE STREET,MILLSTREET,CO. CORK
Corkery's Bar,52.0598956,-9.5101119,Ireland,65 HIGH STREET,KILLARNEY,,CO. KERRY
The Gortroe Inn,52.1107877,-8.7831193,Ireland,GORTROE,LOMBARDSTOWN,,CO. CORK
The Bay View Bar,51.5807224,-9.7036179,Ireland,KILCROHANE,BANTRY,,CO. CORK
Fitzgerald's Bar,52.1389762,-8.6539164,Ireland,BALLYMAGOOLY,MALLOW,,CO. CORK
The Old Reliable,51.9035565,-8.4777685,Ireland,20 SHANDON STREET,CORK,,CO. CORK
The Haven Bar,45.098045,-93.441323,Ireland,MAIN STREET,KILAVULLEN,MALLOW,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,CROOKHAVEN,SKIBBEREEN,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,1 O'RAHILLY STREET,COBH,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,24 PARNELL PLACE,CORK,,CO. CORK
The Welcome Inn,51.8984691,-8.4676041,Ireland,8 MARKET SQUARE,PORTLAOISE,,CO. LAOIS
The Welcome Inn,51.8984691,-8.4676041,Ireland,CARRICKNABRAC,DRUMSHANBO,,CO. LEITRIM
The Welcome Inn,51.8984691,-8.4676041,Ireland,MITCHELSTOWNDOWN EAST,KNOCKLONG,KILMALLOCK,CO. LIMERICK
