ID,name,lat,long,address_1,address_2,address_3,county
4829,O'briens,52.9755328,-6.815702,Unit 5 Citywest Shopping Centre,Citywest Road,Citywest,Dublin City
4830,O'briens,52.9755328,-6.815702,Unit D5,Lower Beacon South Quarter,Sandyford,Dublin City
4831,O'briens,52.9755328,-6.815702,97 Sandymount Road,Sandymount,,Dublin City
4832,O'briens,52.9755328,-6.815702,105 Rathgar Road,,,Dublin City
4833,O'briens,52.9755328,-6.815702,30/32 Main Street,Donnybrook,,Dublin City
4834,O'briens,52.9755328,-6.815702,Unit 33 Spruce Avenue,Stillorgan Industrial Park,,Dublin City
4835,O'briens,52.9755328,-6.815702,149 Upper Rathmines Road,,,Dublin City
4836,O'briens,52.9755328,-6.815702,Unit 6 The Maple Centre,Navan Road,,Dublin City
4837,O'briens,52.9755328,-6.815702,8/9 Sussex Terrace,Upper Leeson Street,,Dublin City
4838,The Nags Head,53.1386818,-7.0606956,Dublin Street,Monasterevan,,Co. Kildare
4839,Mooneys Bar And Grocery,53.1400161,-7.0650663,Moore Street,Monasterevan,,Co. Kildare
4840,The Stage Inn,53.1338969,-6.6153447,Ballymore Eustace,,,Co. Kildare
4841,Straffan Inn,53.3125237,-6.6080417,Straffan,,,Co. Kildare
4842,Dew Drop Inn,53.2476653,-6.592685,Main Street,Laghey,,Co. Donegal
4843,Dew Drop Inn,53.2476653,-6.592685,Kill,,,Co. Kildare
4844,Christys,53.2881253,-6.7550083,Prosperous,,,Co. Kildare
4845,The Monread Lodge,53.2278727,-6.6526076,Monread,Naas,,Co. Kildare
4846,Murphy's Of Leixlip,53.3642214,-6.4886981,Main Street,Leixlip,,Co. Kildare
4847,Killeen Golf Club,53.2654269,-6.6171676,Killeenbeg,Kill,,Co. Kildare
4848,Goff's,53.2478289,-6.6053548,Kildare Paddocks,Kill,,Co. Kildare
4849,Cunninghams,53.1565276,-6.9094616,The Square,Mountbellew,,Co. Galway
4850,Cunninghams,53.1565276,-6.9094616,Newbridge,Ballinasloe,,Co. Galway
4851,Cunninghams,53.1565276,-6.9094616,Kildare,,,Co. Kildare
4852,Cunninghams,53.1565276,-6.9094616,Belcarra,Castlebar,,Co. Mayo
4853,Cunninghams,53.1565276,-6.9094616,Riverstown,Killucan,,Co. Westmeath
4854,The Gregory Tavern,53.4001535,-6.6676073,The Square,Kilcock,,Co. Kildare
4855,The Gregory Tavern,53.4001535,-6.6676073,Enfield,,,Co. Meath
4856,The Castletown Inn,53.3402136,-6.538261,Main Street,Celbridge,,Co. Kildare
4857,Hartes Bar And Grill,53.15731,-6.911124,Market Square,Kildare,,Co. Kildare
4858,The Castle Inn,52.9914609,-6.9875692,24 Governey Place,Carlow,,Co. Carlow
4859,The Castle Inn,52.9914609,-6.9875692,99 South Main Street,Cork,,Co. Cork
4860,The Castle Inn,52.9914609,-6.9875692,Eleven Ballyboes,Green Castel,,Co. Donegal
4861,The Castle Inn,52.9914609,-6.9875692,Castlemaine,,,Co. Kerry
4862,The Castle Inn,52.9914609,-6.9875692,Castledermot,,,Co. Kildare
4863,The Castle Inn,52.9914609,-6.9875692,Carbury,,,Co. Kildare
4864,The Castle Inn,52.9914609,-6.9875692,Newtownforbes,,,Co. Longford
4865,The Castle Inn,52.9914609,-6.9875692,Castle Street,Castlebar,,Co. Mayo
4866,The Castle Inn,52.9914609,-6.9875692,1-2 Main Street,Athlone,,Co. Westmeath
4867,The Castle Inn,52.9914609,-6.9875692,Bridge House,Newcastle,,Co. Wicklow
4868,Silken Thomas,53.156884,-6.909542,The Square,Kildare,,Co. Kildare
4869,The Five Jockeys,53.1573,-6.9125746,Claregate Street,Kildare,,Co. Kildare
4870,Naas Race Course,53.2193552,-6.6482573,Woodlands Park,Tipper Road,Naas,Co. Kildare
4871,The Turn Inn,53.3408392,-6.9425571,Derrinturn,Carbury,,Co. Kildare
4872,Jas Manzor,53.292942,-6.686635,Main Street,Clane,,Co. Kildare
4873,Mullaneys,53.26929,-6.8154586,Robertstown,,,Co. Kildare
4874,Eleson House,53.2508714,-6.8397656,Kilmeague,Naas,,Co. Kildare
4875,The Royal Oak,53.3131264,-6.7021861,Rathkieran,Mooncoin,,Co. Kilkenny
4876,Thomas O'keeffe,53.3994248,-6.667974,The Harbour,Kilcock,,Co. Kildare
4877,Nolans,53.1574729,-6.9107206,Market Square,Kildare,,Co. Kildare
4878,The Village Pump,53.2208971,-6.9943304,Batterstown,,,Co. Meath
4879,Murtagh's,53.2157902,-6.6650877,Junction Of Fairgreen Street And New Row,South Main Street,Naas,Co. Kildare
4880,Judge Roy Beans,53.1787527,-6.8004051,Edward Street,Newbridge,,Co. Kildare
4881,The Athgarvan Inn,53.15305,-6.777609,Athgarvan,,,Co. Kildare
4882,Dowlings,53.2884579,-6.7526511,Ballyshannon,Kilcullen,,Co. Kildare
4883,Dowlings,53.2884579,-6.7526511,Prosperous,,,Co. Kildare
4884,Johnstown Inn,40.3255993,-78.8838379,Johnstown,,,Co. Kildare
4885,The Castle Bar,52.2721078,-9.7073491,77 Rock Street,Tralee,,Co. Kerry
4886,The Castle Bar,52.2721078,-9.7073491,Seatown,Dundalk,,Co. Louth
4887,The Castle Bar,52.2721078,-9.7073491,Ferns,,,Co. Wexford
4888,Hogs Head Golf Club,51.8181356,-10.1669093,Waterville,Magunihy,,Co. Kerry
4889,The Lodge At Hogs Head,51.8181356,-10.1669093,Waterville,,,Co. Kerry
4890,The Brewery Gate,52.1413975,-10.2660561,Spa Road,Dingle,,Co. Kerry
4891,Bricks,52.1703564,-10.3862732,Reask,Ballyferriter,,Co. Kerry
4892,Aghadoe Heights Hotel,52.0773339,-9.5562134,Aghadoe,,,Co. Kerry
4893,Greyhound Bar,52.2715185,-9.7085965,Pembroke Street,Tralee,,Co. Kerry
4894,The Porterhouse,52.0585156,-9.5083074,Plunkett Street,Killarney,,Co. Kerry
4895,The Porterhouse,52.0585156,-9.5083074,The Porterhouse,Castlebridge,,Co. Wexford
4896,An Teach Beag,52.2696373,-9.7057353,Main Street,Loughrea,,Co. Galway
4897,An Teach Beag,52.2696373,-9.7057353,27 The Mall,Tralee,,Co. Kerry
4898,An Tochar Ban,52.3693672,-9.7720542,Kilmoyley South,Ardfert,,Co. Kerry
4899,Paudies Bar,52.1395196,-10.2737021,Strand Street,Dingle,,Co. Kerry
4900,Ashes Pub,52.0563463,-9.9398171,Ashes Pub,Camp,Tralee,Co. Kerry
4901,Ashes Pub,52.0563463,-9.9398171,Main Street,Glenbeigh,,Co. Kerry
4902,Paddy Bawns,52.1395925,-10.2719539,Strand Street,Dingle,,Co. Kerry
4903,The Marine Hotel,52.5109558,-9.6758394,The Circular Road,Kilkee,,Co. Clare
4904,The Marine Hotel,52.5109558,-9.6758394,Sandhill Road,Ballybunion,,Co. Kerry
4905,Qc's,51.9458617,-10.2270294,3 Main Street,Caherciveen,,Co. Kerry
4906,The Sailors Bar,51.8533283,-9.6265447,Killaha,Kenmare,,Co. Kerry
4907,Bayview Hotel,51.829465,-10.1745436,Bayview,Ballycotton,,Co. Cork
4908,The Park Hotel,51.878279,-9.581225,Shandon,Dungarvan,,Co. Waterford
4909,The Golden Nugget Bar And Restaurant,52.0703261,-9.57265,Fossa,Killarney,,Co. Kerry
4910,The Plough Bar,52.1448655,-9.7174009,Curraglas,Mallow,,Co. Cork
4911,Cahills Bar,52.0841786,-9.2191156,2/3 Mulgrave Street,Limerick,,Co. Limerick
4912,The Bianconi,52.1060953,-9.7847527,Lower Bridge Street,Killorglin,,Co. Kerry
4913,O'shea's Bar,52.1044657,-9.7867935,Eyeries,Castletownbere,,Co. Cork
4914,O'shea's Bar,52.1044657,-9.7867935,6 Langford Street,Killorglin,,Co. Kerry
4915,O'shea's Bar,52.1044657,-9.7867935,Brandon,,,Co. Kerry
4916,The Blind Piper,51.7696102,-10.1007673,Caherdaniel,,,Co. Kerry
4917,The Abbey Tavern,52.3273781,-9.7811999,Quinn,,,Co. Clare
4918,The Abbey Tavern,52.3273781,-9.7811999,Gilabbey Street,Cork,,Co. Cork
4919,The Abbey Tavern,52.3273781,-9.7811999,28 Abbey Street,Howth,,Co. Dublin
4920,The Abbey Tavern,52.3273781,-9.7811999,Graiguenoe,Holycross,,Co. Tipperary
4921,Brosnan's Bar,52.5016803,-9.3705466,Main Street,Moyvane,,Co. Kerry
4922,The Black Shop,51.7792054,-10.0343086,Liss,Castlecove,Killarney,Co. Kerry
4923,The Dail Bar,52.106993,-9.787658,Middle Street,,,Co. Galway
4924,Garveys Supervalue,52.1393053,-10.2716134,Holyground,Dingle,,Co. Kerry
4925,Courtneys Bar,52.0585565,-9.5081496,24 Plunkett Street,Killarney,,Co. Kerry
4926,Sportsfield Bar,52.2689683,-9.6975174,42 Boherbee,Tralee,,Co. Kerry
4927,Turners Bar,52.2691198,-9.7029611,22 Lower Castle Street,,Tralee,Co. Kerry
4928,Butler Arms Hotel,51.8279453,-10.17268,Waterville,,,Co. Kerry
4929,The Atlantic Bar,51.8803712,-9.5842763,1 Market Square,Buncrana,Lifford,Co. Donegal
4930,The Atlantic Bar,51.8803712,-9.5842763,The Square,Kenmare,,Co. Kerry
4931,Foleys Restaurant And Town House,52.0608172,-9.5099112,22/23/24 High Street,Killarney,,Co. Kerry
4932,The Bridge Bar,52.0748762,-9.2554762,Bridge End,Ramelton,,Co. Donegal
4933,The Bridge Bar,52.0748762,-9.2554762,Main Street,Bundoran,,Co. Donegal
4934,The Bridge Bar,52.0748762,-9.2554762,Bridge Street,Dunmore,,Co. Galway
4935,The Bridge Bar,52.0748762,-9.2554762,Shop Street,Tuam,,Co. Galway
4936,The Bridge Bar,52.0748762,-9.2554762,Portmagee,Killarney,,Co. Kerry
4937,The Bridge Bar,52.0748762,-9.2554762,Rathbeg,Rathmore,,Co. Kerry
4938,The Bridge Bar,52.0748762,-9.2554762,Bridge Street,Rathangan,,Co. Kildare
4939,The Bridge Bar,52.0748762,-9.2554762,Bellview Road,Mullingar,,Co. Westmeath
4940,The Bridge Bar,52.0748762,-9.2554762,Gorey Bridge,Gorey,,Co. Wexford
4941,The Rovers Return,52.2693673,-9.7026849,4 Edward Street,Tralee,,Co. Kerry
4942,The Rovers Return,52.2693673,-9.7026849,Ballylongford,,,Co. Kerry
4943,O'carrolls Cove Beach Bar And Restaurant,51.7604957,-10.0804473,Brackeragh,Caherdaniel,,Co. Kerry
4944,The Forge Bar,54.6554738,-8.112538,Causeway,,,Co. Kerry
4945,Un Bar,51.9472084,-10.2233697,2 Church Street,Caherciveen,,Co. Kerry
4946,Christy's Bar,52.4447547,-9.4850693,The Square,Listowel,,Co. Kerry
4947,Christy's Bar,52.4447547,-9.4850693,Church Street,Crossmolina,,Co. Mayo
4948,The Brown Flesk Inn,52.188597,-9.494675,Ranalough Currow Farranfore,Killarney,,Co. Kerry
4949,Sol Y. Sombra,52.1058991,-9.7850991,Lower Bridge Street,Killorglin,,Co. Kerry
4950,The Blue Bull,51.8375768,-9.8988099,Sneem,,,Co. Kerry
4951,Corkery's Bar,52.0598956,-9.5101119,Strand Street,Kanturk,,Co. Cork
4952,Corkery's Bar,52.0598956,-9.5101119,West End,Coomlegane Street,Millstreet,Co. Cork
4953,Corkery's Bar,52.0598956,-9.5101119,65 High Street,Killarney,,Co. Kerry
4954,The Laurels,52.059239,-9.509342,Main Street,Killarney,,Co. Kerry
4955,The Laurels,52.059239,-9.509342,184/186 Whitehall Road West,Terenure,,Dublin City
4956,The Laurels,52.059239,-9.509342,Clondalkin,,,Dublin City
4957,John B. Keane,52.4470431,-9.4856969,37 William Street,Listowel,,Co. Kerry
4958,John Benny Moriarty's,52.1393456,-10.2744645,Strand Street,Dingle,,Co. Kerry
4959,Dan Murphy's Bar,51.8379201,-9.8990843,South Square,Sneem,,Co. Kerry
4960,Mcsweeney Arms Hotel,52.059628,-9.506223,Fair Hill,Killarney,,Co. Kerry
4961,Linnane's Bar,52.2724815,-9.7070575,71 Rock Street,Tralee,,Co. Kerry
4962,The Dannymann,52.0590022,-9.5105824,New Street,Killarney,,Co. Kerry
4963,Neligan's Bar,52.1411378,-10.267311,Main Street,Dingle,,Co. Kerry
4964,Davitts,51.8792033,-9.5838358,Henry Street,Kenmare,,Co. Kerry
4965,Maccartaigh Bar,52.1423112,-10.2700008,Main Street,Dingle,,Co. Kerry
4966,Foleys,51.87957,-9.5833961,Cork Road,Mallow,,Co. Cork
4967,Dick Mack's,52.1412861,-10.2707222,Green Street,Dingle,,Co. Kerry
4968,Benners Hotel,52.1413984,-10.268247,Main Street,Dingle,,Co. Kerry
4969,Benners Hotel,52.1413984,-10.268247,"1,2,3 Upper Castle Street",Tralee,,Co. Kerry
4970,O'connor's Bar,52.0597911,-9.5095897,The Square,Kenmare,,Co. Kerry
4971,The Scariff Inn,51.7757766,-10.1522385,Farraniaragh,Caherdaniel,,Co. Kerry
4972,The Huntsman,51.829465,-10.1745436,Waterville,,,Co. Kerry
4973,Hannie Agnes's,52.1398411,-10.2713954,Green Street,Dingle,,Co. Kerry
4974,The Village,52.4147893,-9.3901918,Duagh,Listowel,,Co. Kerry
4975,The Village,52.4147893,-9.3901918,Rhode,,,Co. Offaly
4976,The Village,52.4147893,-9.3901918,Rathgormack,Carrick-on-suir,,Co. Waterford
4977,Brandonwell Bar,52.3276387,-9.7985998,Ardfert,,,Co. Kerry
4978,The Village Inn,52.3313435,-9.38178,Dowra,,,Co. Cavan
4979,The Village Inn,52.3313435,-9.38178,15 Newtown,Cobh,,Co. Cork
4980,The Village Inn,52.3313435,-9.38178,Ardgroom,Castletownbere,,Co. Cork
4981,The Village Inn,52.3313435,-9.38178,Main Street,Kilworth,,Co. Cork
4982,The Village Inn,52.3313435,-9.38178,Main Street,Enniskeane,,Co. Cork
4983,The Village Inn,52.3313435,-9.38178,Grenagh Village,Grenagh North,,Co. Cork
4984,The Village Inn,52.3313435,-9.38178,Ballyboughal,,,Co. Dublin
4985,The Village Inn,52.3313435,-9.38178,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
4986,The Village Inn,52.3313435,-9.38178,Kilchrest,Loughrea,,Co. Galway
4987,The Village Inn,52.3313435,-9.38178,Kilkerrin,Ballinasloe,,Co. Galway
4988,The Village Inn,52.3313435,-9.38178,Church Street,Kilgarvan,,Co. Kerry
4989,The Village Inn,52.3313435,-9.38178,Kilcummin,Killarney,,Co. Kerry
4990,The Village Inn,52.3313435,-9.38178,Main Street,Celbridge,,Co. Kildare
4991,The Village Inn,52.3313435,-9.38178,Patrick Street,Kilkenny,,Co. Kilkenny
4992,The Village Inn,52.3313435,-9.38178,Kinlough,,,Co. Leitrim
4993,The Village Inn,52.3313435,-9.38178,Gortnaclohy,Ashford,Ballagh,Co. Limerick
4994,The Village Inn,52.3313435,-9.38178,Farrihy,Broadford,Rathluirc,Co. Limerick
4995,The Village Inn,52.3313435,-9.38178,Aghamore,Ballyhaunis,,Co. Mayo
4996,The Village Inn,52.3313435,-9.38178,Toocananagh,Claremorris,,Co. Mayo
4997,The Village Inn,52.3313435,-9.38178,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
4998,The Village Inn,52.3313435,-9.38178,Main Street,Clonee,,Co. Meath
4999,The Village Inn,52.3313435,-9.38178,Main Street,Rathmoylon,,Co. Meath
5000,The Village Inn,52.3313435,-9.38178,Castlejordan,,,Co. Meath
5001,The Village Inn,52.3313435,-9.38178,Loughglynn,Castlerea,,Co. Roscommon
5002,The Village Inn,52.3313435,-9.38178,Cartron Village,Sligo,,Co. Sligo
5003,The Village Inn,52.3313435,-9.38178,Eglish,Roscrea,,Co. Tipperary
5004,The Village Inn,52.3313435,-9.38178,Moyglass,Fethard,,Co. Tipperary
5005,The Village Inn,52.3313435,-9.38178,Main Street,Newtownmountkennedy,,Co. Wicklow
5006,The Village Inn,52.3313435,-9.38178,2/4/6 Lisle Road,Crumlin,,Dublin City
5007,Barrett's Bar,52.2725487,-9.7069551,70 Rock Street,Tralee,,Co. Kerry
5008,Twomey's Tavern,52.2537852,-10.0205458,Montanagay,Abbeydorney,,Co. Kerry
5009,The Killarney Towers Hotel,52.058691,-9.5070657,College Street,Killarney,,Co. Kerry
5010,Anchor Bar,51.9459255,-10.2271828,Courtmacsherry,Timoleague,,Co. Cork
5011,Anchor Bar,51.9459255,-10.2271828,Main Street,Caherciveen,,Co. Kerry
5012,O'neills Bar,51.9292209,-10.2773007,Mill Road,Midleton,,Co. Cork
5013,O'neills Bar,51.9292209,-10.2773007,13 East End,Caherciveen,,Co. Kerry
5014,O'neills Bar,51.9292209,-10.2773007,The Mall,Sligo,,Co. Sligo
5015,Exchange Inn,52.51108,-9.67097,Main Street,Ballybunion,,Co. Kerry
5016,Spillanes Bar,52.303059,-10.040086,Fahamore,Castlegregory,,Co. Kerry
5017,Spillanes Bar,52.303059,-10.040086,Greenane,Templenoe,Killarney,Co. Kerry
5018,O'flaherty's,52.1390739,-10.2709496,Bridge Street,Dingle,,Co. Kerry
5019,The Fertha Bar,51.9462555,-10.2258253,Main Street,Caherciveen,,Co. Kerry
5020,Flahives Bar,52.3894652,-9.8316425,Ballyheigue,,,Co. Kerry
5021,Flesk Bar,52.0584005,-9.509067,Main Street,Killarney,,Co. Kerry
5022,Foxy Johns,52.1420483,-10.2692292,Main Street,Dingle,,Co. Kerry
5023,Sheahans Bar,52.1063703,-9.7867574,Upper Bridge Street,Killorglin,,Co. Kerry
5024,Hennessys Bar,52.2690714,-9.7023812,35 And 36 Upper Castle Street And,34 Upper Castle Street,Tralee,Co. Kerry
5025,Gally's Bar And Restaurant,52.2579919,-9.6893993,Castlemaine Road,Tralee,,Co. Kerry
5026,Bailey's Corner,52.269213,-9.703893,30 Lower Castle Street,Tralee,,Co. Kerry
5027,The Boatyard Restaurant,52.139269,-10.275486,Strand Street,Dingle,,Co. Kerry
5028,Husseys Bar,52.0612841,-9.5107557,43 High Street,Killarney,,Co. Kerry
5029,The Wander Inn,51.8790316,-9.5835107,2 Henry Street,Kenmare,,Co. Kerry
5030,Towers Hotel,52.056114,-9.9403389,The Village,Kilnabrack,Glenbeigh,Co. Kerry
5031,Sweeney's Bar,41.5590883,-74.1863016,The Village,"Keelnabrack Lower, Chapel Cross",Glenbeigh,Co. Kerry
5032,The Gleneagle Hotel,52.043859,-9.5009368,Muckross Road,Killarney,,Co. Kerry
5033,Doyles Restaurant,52.1406893,-10.2665604,4 John Street,Dingle,,Co. Kerry
5034,Ashes Bar,52.1412751,-10.2674827,Main Street,Dingle,,Co. Kerry
5035,The Purple Heather,51.878868,-9.583371,Henry Street,Kenmare,,Co. Kerry
5036,Great Southern Hotel,52.058833,-9.50352,Killarney,,,Co. Kerry
5037,Scotts Hotel,52.0590027,-9.5058927,College Street,Killarney,,Co. Kerry
5038,Ross Hotel,52.057893,-9.507649,Kenmare Place,Killarney,,Co. Kerry
5039,The Fountain Bar,52.231879,-9.4619109,11 Main Street,Castleisland,,Co. Kerry
5040,The Fountain Bar,52.231879,-9.4619109,Kilmagig,Avoca,,Co. Wicklow
5041,Helen Moriarty,51.7628936,-9.779053,Kilmackillogue,Lauragh,,Co. Kerry
5042,Dan Linehans Bar,52.059205,-9.506778,College Street,Killarney,,Co. Kerry
5043,The Huddle,52.269157,-9.71063,102 Strand Street,Tralee,,Co. Kerry
5044,Hopper Inn Bar And Restaurant,52.4572793,-9.7302845,"Coast Road,",Clashmealcon,"Causeway, Tralee",Co. Kerry
5045,International Hotel,52.057947,-9.507294,Kenmare Place,Killarney,,Co. Kerry
5046,The Inny Tavern,51.9063683,-10.0602847,Killeenlagh Mastergeehy,Killarney,,Co. Kerry
5047,Walkers Of Main Street,52.140967,-10.267371,Main Street,Dingle,,Co. Kerry
5048,Muckross Park Hotel,52.0246796,-9.4898246,Dromyrourke,Muckross,,Co. Kerry
5049,Ulick O'sullivans Bar,52.1708717,-9.596077,Firies Village,Killarney,,Co. Kerry
5050,Jacks,52.1114159,-9.9024604,Cromane,Killorglin,,Co. Kerry
5051,The Riverside Inn,52.174969,-9.5479071,Currans,Farranfore,,Co. Kerry
5052,The Riverside Inn,52.174969,-9.5479071,Cross,Claremorris,,Co. Mayo
5053,Horseshoe Bar,52.4462572,-9.4861259,14 William Street,Listowel,,Co. Kerry
5054,Sneem House,51.8335283,-9.8991293,"Drimnabeg, Sneem",Killarney,,Co. Kerry
5055,The Bunker Bar And Restaurant,52.51108,-9.67097,Main Street,Ballybunion,,Co. Kerry
5056,Hanafins,52.1517073,-10.0537662,Annascaul,,,Co. Kerry
5057,Harty Costello Bar,52.51135,-9.670818,Main Street,Ballybunion,,Co. Kerry
5058,Mcelligotts Bar,52.2686768,-9.7067032,Ardfert,,,Co. Kerry
5059,Murphy's Pub,52.1395514,-10.2733969,Strand Street,Dingle,,Co. Kerry
5060,Munster Bar,52.2630633,-9.6951601,Ballymullen,Tralee,,Co. Kerry
5061,Your Man's Bar,52.452715,-9.663621,Ballyduff,Tralee,,Co. Kerry
5062,Half Way House,54.9196501,-6.1125824,Glenoe,Listowel,,Co. Kerry
5063,"Central Bar, Keatings Corner",51.945694,-10.227413,West Main Street,Caherciveen,,Co. Kerry
5064,Jones Eurospar,52.1064994,-9.7868334,The Square,Killorglin,,Co. Kerry
5065,The Anchor Bar,52.5725966,-9.3751312,Main Street,Liscannor,,Co. Clare
5066,The Anchor Bar,52.5725966,-9.3751312,14 East Hill,Cobh,,Co. Cork
5067,The Anchor Bar,52.5725966,-9.3751312,O'neill Crowley Street (browne Street),Youghal,,Co. Cork
5068,The Anchor Bar,52.5725966,-9.3751312,New Street,Bantry,,Co. Cork
5069,The Anchor Bar,52.5725966,-9.3751312,14 Upper Main Street,Buncrana,Lifford,Co. Donegal
5070,The Anchor Bar,52.5725966,-9.3751312,Chapel Street,Tarbert,,Co. Kerry
5071,The Anchor Bar,52.5725966,-9.3751312,Tholsel Street,Carlingford,,Co. Louth
5072,The Anchor Bar,52.5725966,-9.3751312,Davitts Quay,Dungarvan,,Co. Waterford
5073,Kate Kearneys Cottage,52.03999,-9.63188,Dunloe Upper,Beaufort,,Co. Kerry
5074,O'connor's Pub,52.0597911,-9.5095897,7 High Street,Killarney,,Co. Kerry
5075,Keanes Bar And Restaurant,52.2558287,-9.7994317,Curaheen,Tralee,,Co. Kerry
5076,The New Kingdom Bar,52.447295,-9.482432,85 Church Street,Listowel,,Co. Kerry
5077,Lord Bakers,52.1415189,-10.2683959,Main Street,Dingle,,Co. Kerry
5078,Benners Hotel,52.268901,-9.702496,Main Street,Dingle,,Co. Kerry
5079,Benners Hotel,52.268901,-9.702496,"1,2,3 Upper Castle Street",Tralee,,Co. Kerry
5080,The Mall Tavern,52.2696946,-9.7059321,28/29 The Mall,Tralee,,Co. Kerry
5081,Carry Out,52.326003,-9.780174,Market Street,Ballyjamesduff,,Co. Cavan
5082,Carry Out,52.326003,-9.780174,"Plan 2, The Ground Floor","The Horan Centre, Clash",Tralee,Co. Kerry
5083,The Kingdom Bar,52.1058991,-9.7850991,Main Street,Killorglin,,Co. Kerry
5084,Hotel Europe,52.0670526,-9.5728348,Fossa Killarney,,,Co. Kerry
5085,Killarney Oaks Inn,52.039401,-9.4945821,Castlelough,Muckross,,Co. Kerry
5086,The Brogue Inn,52.2701812,-9.7080969,126/127 Rock Street,Tralee,,Co. Kerry
5087,J D.o'mahonys,52.51108,-9.67097,Main Street,Ballybunion,,Co. Kerry
5088,Ladies View Bar Cafe And Giftshop,51.9672047,-9.5929878,Derrycunnihy,Killarney,,Co. Kerry
5089,The Lake Hotel,52.0385602,-9.4998368,Inchigeela,,,Co. Cork
5090,The Lake Hotel,52.0385602,-9.4998368,Castlelough,Muckross,Killarney,Co. Kerry
5091,Larkin's Bar,52.1452,-9.7176,Miltown,,,Co. Kerry
5092,The Railway Bar,52.511196,-9.670875,Diamond,Belturbet,,Co. Cavan
5093,The Railway Bar,52.511196,-9.670875,Dunkereen,Upton,,Co. Cork
5094,The Railway Bar,52.511196,-9.670875,Railway Road,Bundoran,,Co. Donegal
5095,The Railway Bar,52.511196,-9.670875,Main Street,Ballybunion,,Co. Kerry
5096,The Railway Bar,52.511196,-9.670875,Eyre Street,Newbridge,,Co. Kildare
5097,The Railway Bar,52.511196,-9.670875,Cooldeterry,"Railway Road, Portarlington",,Co. Laois
5098,The Railway Bar,52.511196,-9.670875,Main Street,Bruree,,Co. Limerick
5099,The Railway Bar,52.511196,-9.670875,"Knockbrack, Abbeyfeale, Co Limerick",Abbeyfeale,,Co. Limerick
5100,The Railway Bar,52.511196,-9.670875,Earl Street,Longford,,Co. Longford
5101,The Railway Bar,52.511196,-9.670875,Main Street,Dunleer,,Co. Louth
5102,The Railway Bar,52.511196,-9.670875,5 Railway Street,Navan,,Co. Meath
5103,The Railway Bar,52.511196,-9.670875,Patrick Street,Castlerea,,Co. Roscommon
5104,The Railway Bar,52.511196,-9.670875,Lord Edward Street,Sligo,,Co. Sligo
5105,The Railway Bar,52.511196,-9.670875,Mill Street,Cappoquin,,Co. Waterford
5106,Garveys Supervalu,52.270546,-9.7086524,Rock Street,Tralee,,Co. Kerry
5107,The Mermaids,52.4469901,-9.4857224,47/49 William Street,Listowel,,Co. Kerry
5108,Listowel Arms Hotel,52.4452627,-9.4869196,The Square,Listowel,,Co. Kerry
5109,Paidi O'se's,52.1276694,-10.3805493,Chapel Cross,Ard An Bhothair,Ventry,Co. Kerry
5110,Hickey's Bar,52.2328974,-9.4601492,Mount Uniacke,Killeagh,,Co. Cork
